vm_policy;link_policy;wf_policy;# units: packetId; src; dst; psize; delay(ms); proc_delay(ms); prop_delay(ms); trans_delay(ms); queue_delay(ms)
LFF;BLA;Priority;32;web0;app0;100000000;36600.8878;400.0;0.222;8000.0;28200.2259
LFF;BLA;Priority;32;web0;app0;100000000;36600.8878;400.0;0.222;8000.0;28200.2259
LFF;BLA;Priority;32;web0;app0;100000000;36600.8878;400.0;0.222;8000.0;28200.2259
LFF;BLA;Priority;32;web0;app0;100000000;36600.8878;400.0;0.222;8000.0;28200.2259
LFF;BLA;Priority;27;app0;web0;100000000;39300.8878;450.0;0.222;8000.0;30850.2258
LFF;BLA;Priority;27;app0;web0;100000000;39300.8878;450.0;0.222;8000.0;30850.2258
LFF;BLA;Priority;27;app0;web0;100000000;39300.8878;450.0;0.222;8000.0;30850.2258
LFF;BLA;Priority;27;app0;web0;100000000;39300.8878;450.0;0.222;8000.0;30850.2258
LFF;BLA;Priority;41;app0;db0;100000000;32545.6658;15.0;0.222;8000.0;24530.0039
LFF;BLA;Priority;41;app0;db0;100000000;32545.6658;15.0;0.222;8000.0;24530.0039
LFF;BLA;Priority;41;app0;db0;100000000;32545.6658;15.0;0.222;8000.0;24530.0039
LFF;BLA;Priority;41;app0;db0;100000000;32545.6658;15.0;0.222;8000.0;24530.0039
LFF;BLA;Priority;41;app0;db0;100000000;32545.6658;15.0;0.222;8000.0;24530.0039
LFF;BLA;Priority;41;app0;db0;100000000;32545.6658;15.0;0.222;8000.0;24530.0039
LFF;BLA;Priority;42;db0;app0;75000000;32060.8878;15.0;0.222;6000.0;26045.2258
LFF;BLA;Priority;42;db0;app0;75000000;32060.8878;15.0;0.222;6000.0;26045.2258
LFF;BLA;Priority;42;db0;app0;75000000;32060.8878;15.0;0.222;6000.0;26045.2258
LFF;BLA;Priority;42;db0;app0;75000000;32060.8878;15.0;0.222;6000.0;26045.2258
LFF;BLA;Priority;43;app0;web0;75000000;31640.8878;35.0;0.222;6000.0;25605.2258
LFF;BLA;Priority;43;app0;web0;75000000;31640.8878;35.0;0.222;6000.0;25605.2258
LFF;BLA;Priority;43;app0;web0;75000000;31640.8878;35.0;0.222;6000.0;25605.2258
LFF;BLA;Priority;43;app0;web0;75000000;31640.8878;35.0;0.222;6000.0;25605.2258
LFF;BLA;Priority;44;web1;app0;100000000;31300.6029;100.0;0.201;8000.0;23200.0019
LFF;BLA;Priority;44;web1;app0;100000000;31300.6029;100.0;0.201;8000.0;23200.0019
LFF;BLA;Priority;44;web1;app0;100000000;31300.6029;100.0;0.201;8000.0;23200.0019
LFF;BLA;Priority;44;web1;app0;100000000;31300.6029;100.0;0.201;8000.0;23200.0019
LFF;BLA;Priority;46;db0;app0;100000000;30450.6658;150.0;0.222;8000.0;22300.0039
LFF;BLA;Priority;46;db0;app0;100000000;30450.6658;150.0;0.222;8000.0;22300.0039
LFF;BLA;Priority;46;db0;app0;100000000;30450.6658;150.0;0.222;8000.0;22300.0039
LFF;BLA;Priority;46;db0;app0;100000000;30450.6658;150.0;0.222;8000.0;22300.0039
LFF;BLA;Priority;46;db0;app0;100000000;30450.6658;150.0;0.222;8000.0;22300.0039
LFF;BLA;Priority;46;db0;app0;100000000;30450.6658;150.0;0.222;8000.0;22300.0039
LFF;BLA;Priority;48;web0;app0;75000000;31400.8878;600.0;0.222;6000.0;24800.2259
LFF;BLA;Priority;48;web0;app0;75000000;31400.8878;600.0;0.222;6000.0;24800.2259
LFF;BLA;Priority;48;web0;app0;75000000;31400.8878;600.0;0.222;6000.0;24800.2259
LFF;BLA;Priority;48;web0;app0;75000000;31400.8878;600.0;0.222;6000.0;24800.2259
LFF;BLA;Priority;6;db0;app0;100000000;52500.6658;7500.0;0.222;8000.0;37000.0039
LFF;BLA;Priority;6;db0;app0;100000000;52500.6658;7500.0;0.222;8000.0;37000.0039
LFF;BLA;Priority;6;db0;app0;100000000;52500.6658;7500.0;0.222;8000.0;37000.0039
LFF;BLA;Priority;6;db0;app0;100000000;52500.6658;7500.0;0.222;8000.0;37000.0039
LFF;BLA;Priority;6;db0;app0;100000000;52500.6658;7500.0;0.222;8000.0;37000.0039
LFF;BLA;Priority;6;db0;app0;100000000;52500.6658;7500.0;0.222;8000.0;37000.0039
LFF;BLA;Priority;49;app0;db0;100000000;31350.6658;950.0;0.222;8000.0;22400.0039
LFF;BLA;Priority;49;app0;db0;100000000;31350.6658;950.0;0.222;8000.0;22400.0039
LFF;BLA;Priority;49;app0;db0;100000000;31350.6658;950.0;0.222;8000.0;22400.0039
LFF;BLA;Priority;49;app0;db0;100000000;31350.6658;950.0;0.222;8000.0;22400.0039
LFF;BLA;Priority;49;app0;db0;100000000;31350.6658;950.0;0.222;8000.0;22400.0039
LFF;BLA;Priority;49;app0;db0;100000000;31350.6658;950.0;0.222;8000.0;22400.0039
LFF;BLA;Priority;15;app0;web1;75000000;48500.4019;17500.0;0.201;6000.0;24999.801
LFF;BLA;Priority;15;app0;web1;75000000;48500.4019;17500.0;0.201;6000.0;24999.801
LFF;BLA;Priority;30;db0;app0;5000000;42700.6658;12500.0;0.222;400.0;29800.0039
LFF;BLA;Priority;30;db0;app0;5000000;42700.6658;12500.0;0.222;400.0;29800.0039
LFF;BLA;Priority;30;db0;app0;5000000;42700.6658;12500.0;0.222;400.0;29800.0039
LFF;BLA;Priority;30;db0;app0;5000000;42700.6658;12500.0;0.222;400.0;29800.0039
LFF;BLA;Priority;30;db0;app0;5000000;42700.6658;12500.0;0.222;400.0;29800.0039
LFF;BLA;Priority;30;db0;app0;5000000;42700.6658;12500.0;0.222;400.0;29800.0039
LFF;BLA;Priority;7;app0;web1;100000000;56500.4019;17500.0;0.201;8000.0;30999.801
LFF;BLA;Priority;7;app0;web1;100000000;56500.4019;17500.0;0.201;8000.0;30999.801
LFF;BLA;Priority;20;web1;app0;50000000;51000.6029;10000.0;0.201;4000.0;37000.002
LFF;BLA;Priority;20;web1;app0;50000000;51000.6029;10000.0;0.201;4000.0;37000.002
LFF;BLA;Priority;20;web1;app0;50000000;51000.6029;10000.0;0.201;4000.0;37000.002
LFF;BLA;Priority;20;web1;app0;50000000;51000.6029;10000.0;0.201;4000.0;37000.002
LFF;BLA;Priority;41;app0;db0;100000000;40560.8878;15.0;0.222;8000.0;32545.2258
LFF;BLA;Priority;41;app0;db0;100000000;40560.8878;15.0;0.222;8000.0;32545.2258
LFF;BLA;Priority;41;app0;db0;100000000;40560.8878;15.0;0.222;8000.0;32545.2258
LFF;BLA;Priority;41;app0;db0;100000000;40560.8878;15.0;0.222;8000.0;32545.2258
LFF;BLA;Priority;46;db0;app0;100000000;38600.8878;150.0;0.222;8000.0;30450.2258
LFF;BLA;Priority;46;db0;app0;100000000;38600.8878;150.0;0.222;8000.0;30450.2258
LFF;BLA;Priority;46;db0;app0;100000000;38600.8878;150.0;0.222;8000.0;30450.2258
LFF;BLA;Priority;46;db0;app0;100000000;38600.8878;150.0;0.222;8000.0;30450.2258
LFF;BLA;Priority;14;db0;app0;75000000;56000.8878;7500.0;0.222;6000.0;42500.2258
LFF;BLA;Priority;14;db0;app0;75000000;56000.8878;7500.0;0.222;6000.0;42500.2258
LFF;BLA;Priority;14;db0;app0;75000000;56000.8878;7500.0;0.222;6000.0;42500.2258
LFF;BLA;Priority;14;db0;app0;75000000;56000.8878;7500.0;0.222;6000.0;42500.2258
LFF;BLA;Priority;49;app0;db0;100000000;40300.8878;950.0;0.222;8000.0;31350.2258
LFF;BLA;Priority;49;app0;db0;100000000;40300.8878;950.0;0.222;8000.0;31350.2258
LFF;BLA;Priority;49;app0;db0;100000000;40300.8878;950.0;0.222;8000.0;31350.2258
LFF;BLA;Priority;49;app0;db0;100000000;40300.8878;950.0;0.222;8000.0;31350.2258
LFF;BLA;Priority;36;web1;app0;10000000;52600.4019;25000.0;0.201;800.0;26799.801
LFF;BLA;Priority;36;web1;app0;10000000;52600.4019;25000.0;0.201;800.0;26799.801
LFF;BLA;Priority;30;db0;app0;5000000;55600.8878;12500.0;0.222;400.0;42700.2258
LFF;BLA;Priority;30;db0;app0;5000000;55600.8878;12500.0;0.222;400.0;42700.2258
LFF;BLA;Priority;30;db0;app0;5000000;55600.8878;12500.0;0.222;400.0;42700.2258
LFF;BLA;Priority;30;db0;app0;5000000;55600.8878;12500.0;0.222;400.0;42700.2258
LFF;BLA;Priority;6;db0;app0;100000000;68000.8878;7500.0;0.222;8000.0;52500.2258
LFF;BLA;Priority;6;db0;app0;100000000;68000.8878;7500.0;0.222;8000.0;52500.2258
LFF;BLA;Priority;6;db0;app0;100000000;68000.8878;7500.0;0.222;8000.0;52500.2258
LFF;BLA;Priority;6;db0;app0;100000000;68000.8878;7500.0;0.222;8000.0;52500.2258
LFF;BLA;Priority;31;app0;web1;10000000;60100.4019;27500.0;0.201;800.0;31799.801
LFF;BLA;Priority;31;app0;web1;10000000;60100.4019;27500.0;0.201;800.0;31799.801
LFF;BLA;Priority;15;app0;web1;75000000;72000.6029;17500.0;0.201;6000.0;48500.0019
LFF;BLA;Priority;15;app0;web1;75000000;72000.6029;17500.0;0.201;6000.0;48500.0019
LFF;BLA;Priority;15;app0;web1;75000000;72000.6029;17500.0;0.201;6000.0;48500.0019
LFF;BLA;Priority;15;app0;web1;75000000;72000.6029;17500.0;0.201;6000.0;48500.0019
LFF;BLA;Priority;21;app0;db0;100000000;70000.6658;12500.0;0.222;8000.0;49500.0039
LFF;BLA;Priority;21;app0;db0;100000000;70000.6658;12500.0;0.222;8000.0;49500.0039
LFF;BLA;Priority;21;app0;db0;100000000;70000.6658;12500.0;0.222;8000.0;49500.0039
LFF;BLA;Priority;21;app0;db0;100000000;70000.6658;12500.0;0.222;8000.0;49500.0039
LFF;BLA;Priority;21;app0;db0;100000000;70000.6658;12500.0;0.222;8000.0;49500.0039
LFF;BLA;Priority;21;app0;db0;100000000;70000.6658;12500.0;0.222;8000.0;49500.0039
LFF;BLA;Priority;7;app0;web1;100000000;82000.6029;17500.0;0.201;8000.0;56500.0019
LFF;BLA;Priority;7;app0;web1;100000000;82000.6029;17500.0;0.201;8000.0;56500.0019
LFF;BLA;Priority;7;app0;web1;100000000;82000.6029;17500.0;0.201;8000.0;56500.0019
LFF;BLA;Priority;7;app0;web1;100000000;82000.6029;17500.0;0.201;8000.0;56500.0019
LFF;BLA;Priority;22;db0;app0;100000000;77000.6658;15000.0;0.222;8000.0;54000.0039
LFF;BLA;Priority;22;db0;app0;100000000;77000.6658;15000.0;0.222;8000.0;54000.0039
LFF;BLA;Priority;22;db0;app0;100000000;77000.6658;15000.0;0.222;8000.0;54000.0039
LFF;BLA;Priority;22;db0;app0;100000000;77000.6658;15000.0;0.222;8000.0;54000.0039
LFF;BLA;Priority;22;db0;app0;100000000;77000.6658;15000.0;0.222;8000.0;54000.0039
LFF;BLA;Priority;22;db0;app0;100000000;77000.6658;15000.0;0.222;8000.0;54000.0039
LFF;BLA;Priority;38;db0;app0;5000000;71200.6658;20000.0;0.222;400.0;50800.0039
LFF;BLA;Priority;38;db0;app0;5000000;71200.6658;20000.0;0.222;400.0;50800.0039
LFF;BLA;Priority;38;db0;app0;5000000;71200.6658;20000.0;0.222;400.0;50800.0039
LFF;BLA;Priority;38;db0;app0;5000000;71200.6658;20000.0;0.222;400.0;50800.0039
LFF;BLA;Priority;38;db0;app0;5000000;71200.6658;20000.0;0.222;400.0;50800.0039
LFF;BLA;Priority;38;db0;app0;5000000;71200.6658;20000.0;0.222;400.0;50800.0039
LFF;BLA;Priority;23;app0;web1;50000000;80500.4019;32500.0;0.201;4000.0;43999.801
LFF;BLA;Priority;23;app0;web1;50000000;80500.4019;32500.0;0.201;4000.0;43999.801
LFF;BLA;Priority;29;app0;db0;100000000;81000.6658;17500.0;0.222;8000.0;55500.0039
LFF;BLA;Priority;29;app0;db0;100000000;81000.6658;17500.0;0.222;8000.0;55500.0039
LFF;BLA;Priority;29;app0;db0;100000000;81000.6658;17500.0;0.222;8000.0;55500.0039
LFF;BLA;Priority;29;app0;db0;100000000;81000.6658;17500.0;0.222;8000.0;55500.0039
LFF;BLA;Priority;29;app0;db0;100000000;81000.6658;17500.0;0.222;8000.0;55500.0039
LFF;BLA;Priority;29;app0;db0;100000000;81000.6658;17500.0;0.222;8000.0;55500.0039
LFF;BLA;Priority;36;web1;app0;10000000;78400.6029;25000.0;0.201;800.0;52600.0019
LFF;BLA;Priority;36;web1;app0;10000000;78400.6029;25000.0;0.201;800.0;52600.0019
LFF;BLA;Priority;36;web1;app0;10000000;78400.6029;25000.0;0.201;800.0;52600.0019
LFF;BLA;Priority;36;web1;app0;10000000;78400.6029;25000.0;0.201;800.0;52600.0019
LFF;BLA;Priority;21;app0;db0;100000000;90500.8878;12500.0;0.222;8000.0;70000.2258
LFF;BLA;Priority;21;app0;db0;100000000;90500.8878;12500.0;0.222;8000.0;70000.2258
LFF;BLA;Priority;21;app0;db0;100000000;90500.8878;12500.0;0.222;8000.0;70000.2258
LFF;BLA;Priority;21;app0;db0;100000000;90500.8878;12500.0;0.222;8000.0;70000.2258
LFF;BLA;Priority;31;app0;web1;10000000;88400.6029;27500.0;0.201;800.0;60100.0019
LFF;BLA;Priority;31;app0;web1;10000000;88400.6029;27500.0;0.201;800.0;60100.0019
LFF;BLA;Priority;31;app0;web1;10000000;88400.6029;27500.0;0.201;800.0;60100.0019
LFF;BLA;Priority;31;app0;web1;10000000;88400.6029;27500.0;0.201;800.0;60100.0019
LFF;BLA;Priority;38;db0;app0;5000000;91600.8878;20000.0;0.222;400.0;71200.2258
LFF;BLA;Priority;38;db0;app0;5000000;91600.8878;20000.0;0.222;400.0;71200.2258
LFF;BLA;Priority;38;db0;app0;5000000;91600.8878;20000.0;0.222;400.0;71200.2258
LFF;BLA;Priority;38;db0;app0;5000000;91600.8878;20000.0;0.222;400.0;71200.2258
LFF;BLA;Priority;22;db0;app0;100000000;100000.8878;15000.0;0.222;8000.0;77000.2258
LFF;BLA;Priority;22;db0;app0;100000000;100000.8878;15000.0;0.222;8000.0;77000.2258
LFF;BLA;Priority;22;db0;app0;100000000;100000.8878;15000.0;0.222;8000.0;77000.2258
LFF;BLA;Priority;22;db0;app0;100000000;100000.8878;15000.0;0.222;8000.0;77000.2258
LFF;BLA;Priority;39;app0;web1;20000000;97700.4019;42500.0;0.201;1600.0;53599.8009
LFF;BLA;Priority;39;app0;web1;20000000;97700.4019;42500.0;0.201;1600.0;53599.8009
LFF;BLA;Priority;29;app0;db0;100000000;106500.8878;17500.0;0.222;8000.0;81000.2258
LFF;BLA;Priority;29;app0;db0;100000000;106500.8878;17500.0;0.222;8000.0;81000.2258
LFF;BLA;Priority;29;app0;db0;100000000;106500.8878;17500.0;0.222;8000.0;81000.2258
LFF;BLA;Priority;29;app0;db0;100000000;106500.8878;17500.0;0.222;8000.0;81000.2258
LFF;BLA;Priority;23;app0;web1;50000000;117000.6029;32500.0;0.201;4000.0;80500.0019
LFF;BLA;Priority;23;app0;web1;50000000;117000.6029;32500.0;0.201;4000.0;80500.0019
LFF;BLA;Priority;23;app0;web1;50000000;117000.6029;32500.0;0.201;4000.0;80500.0019
LFF;BLA;Priority;23;app0;web1;50000000;117000.6029;32500.0;0.201;4000.0;80500.0019
LFF;BLA;Priority;37;app0;db0;20000000;117800.6658;37500.0;0.222;1600.0;78700.0039
LFF;BLA;Priority;37;app0;db0;20000000;117800.6658;37500.0;0.222;1600.0;78700.0039
LFF;BLA;Priority;37;app0;db0;20000000;117800.6658;37500.0;0.222;1600.0;78700.0039
LFF;BLA;Priority;37;app0;db0;20000000;117800.6658;37500.0;0.222;1600.0;78700.0039
LFF;BLA;Priority;37;app0;db0;20000000;117800.6658;37500.0;0.222;1600.0;78700.0039
LFF;BLA;Priority;37;app0;db0;20000000;117800.6658;37500.0;0.222;1600.0;78700.0039
LFF;BLA;Priority;39;app0;web1;20000000;141800.6029;42500.0;0.201;1600.0;97700.0019
LFF;BLA;Priority;39;app0;web1;20000000;141800.6029;42500.0;0.201;1600.0;97700.0019
LFF;BLA;Priority;39;app0;web1;20000000;141800.6029;42500.0;0.201;1600.0;97700.0019
LFF;BLA;Priority;39;app0;web1;20000000;141800.6029;42500.0;0.201;1600.0;97700.0019
LFF;BLA;Priority;37;app0;db0;20000000;156900.8878;37500.0;0.222;1600.0;117800.2258
LFF;BLA;Priority;37;app0;db0;20000000;156900.8878;37500.0;0.222;1600.0;117800.2258
LFF;BLA;Priority;37;app0;db0;20000000;156900.8878;37500.0;0.222;1600.0;117800.2258
LFF;BLA;Priority;37;app0;db0;20000000;156900.8878;37500.0;0.222;1600.0;117800.2258
LFF;BLA;PSO;47;app0;web1;5000000;10070.4019;350.0;0.201;400.0;9319.8009
LFF;BLA;PSO;47;app0;web1;5000000;10070.4019;350.0;0.201;400.0;9319.8009
LFF;BLA;PSO;45;app0;db0;5000000;10400.6658;150.0;0.222;400.0;9850.0039
LFF;BLA;PSO;45;app0;db0;5000000;10400.6658;150.0;0.222;400.0;9850.0039
LFF;BLA;PSO;45;app0;db0;5000000;10400.6658;150.0;0.222;400.0;9850.0039
LFF;BLA;PSO;45;app0;db0;5000000;10400.6658;150.0;0.222;400.0;9850.0039
LFF;BLA;PSO;45;app0;db0;5000000;10400.6658;150.0;0.222;400.0;9850.0039
LFF;BLA;PSO;45;app0;db0;5000000;10400.6658;150.0;0.222;400.0;9850.0039
LFF;BLA;PSO;1;app0;db0;5000000;10350.6658;150.0;0.222;400.0;9799.8039
LFF;BLA;PSO;1;app0;db0;5000000;10350.6658;150.0;0.222;400.0;9799.8039
LFF;BLA;PSO;1;app0;db0;5000000;10350.6658;150.0;0.222;400.0;9799.8039
LFF;BLA;PSO;1;app0;db0;5000000;10350.6658;150.0;0.222;400.0;9799.8039
LFF;BLA;PSO;1;app0;db0;5000000;10350.6658;150.0;0.222;400.0;9799.8039
LFF;BLA;PSO;1;app0;db0;5000000;10350.6658;150.0;0.222;400.0;9799.8039
LFF;BLA;PSO;45;app0;db0;5000000;10950.8878;150.0;0.222;400.0;10400.2258
LFF;BLA;PSO;45;app0;db0;5000000;10950.8878;150.0;0.222;400.0;10400.2258
LFF;BLA;PSO;45;app0;db0;5000000;10950.8878;150.0;0.222;400.0;10400.2258
LFF;BLA;PSO;45;app0;db0;5000000;10950.8878;150.0;0.222;400.0;10400.2258
LFF;BLA;PSO;1;app0;db0;5000000;10900.8878;150.0;0.222;400.0;10350.0258
LFF;BLA;PSO;1;app0;db0;5000000;10900.8878;150.0;0.222;400.0;10350.0258
LFF;BLA;PSO;1;app0;db0;5000000;10900.8878;150.0;0.222;400.0;10350.0258
LFF;BLA;PSO;1;app0;db0;5000000;10900.8878;150.0;0.222;400.0;10350.0258
LFF;BLA;PSO;47;app0;web1;5000000;10820.6029;350.0;0.201;400.0;10070.0019
LFF;BLA;PSO;47;app0;web1;5000000;10820.6029;350.0;0.201;400.0;10070.0019
LFF;BLA;PSO;47;app0;web1;5000000;10820.6029;350.0;0.201;400.0;10070.0019
LFF;BLA;PSO;47;app0;web1;5000000;10820.6029;350.0;0.201;400.0;10070.0019
LFF;BLA;PSO;3;app0;web0;5000000;11190.6659;350.0;0.222;400.0;10440.0039
LFF;BLA;PSO;3;app0;web0;5000000;11190.6659;350.0;0.222;400.0;10440.0039
LFF;BLA;PSO;3;app0;web0;5000000;11190.6659;350.0;0.222;400.0;10440.0039
LFF;BLA;PSO;3;app0;web0;5000000;11190.6659;350.0;0.222;400.0;10440.0039
LFF;BLA;PSO;3;app0;web0;5000000;11190.6659;350.0;0.222;400.0;10440.0039
LFF;BLA;PSO;3;app0;web0;5000000;11190.6659;350.0;0.222;400.0;10440.0039
LFF;BLA;PSO;0;web0;app0;10000000;11610.6659;100.0;0.222;800.0;10710.0039
LFF;BLA;PSO;0;web0;app0;10000000;11610.6659;100.0;0.222;800.0;10710.0039
LFF;BLA;PSO;0;web0;app0;10000000;11610.6659;100.0;0.222;800.0;10710.0039
LFF;BLA;PSO;0;web0;app0;10000000;11610.6659;100.0;0.222;800.0;10710.0039
LFF;BLA;PSO;0;web0;app0;10000000;11610.6659;100.0;0.222;800.0;10710.0039
LFF;BLA;PSO;0;web0;app0;10000000;11610.6659;100.0;0.222;800.0;10710.0039
LFF;BLA;PSO;8;web0;app0;10000000;11340.6658;100.0;0.222;800.0;10440.0039
LFF;BLA;PSO;8;web0;app0;10000000;11340.6658;100.0;0.222;800.0;10440.0039
LFF;BLA;PSO;8;web0;app0;10000000;11340.6658;100.0;0.222;800.0;10440.0039
LFF;BLA;PSO;8;web0;app0;10000000;11340.6658;100.0;0.222;800.0;10440.0039
LFF;BLA;PSO;8;web0;app0;10000000;11340.6658;100.0;0.222;800.0;10440.0039
LFF;BLA;PSO;8;web0;app0;10000000;11340.6658;100.0;0.222;800.0;10440.0039
LFF;BLA;PSO;12;web1;app0;5000000;11780.402;1000.0;0.201;400.0;10379.801
LFF;BLA;PSO;12;web1;app0;5000000;11780.402;1000.0;0.201;400.0;10379.801
LFF;BLA;PSO;24;web0;app0;10000000;11990.6659;200.0;0.222;800.0;10990.0039
LFF;BLA;PSO;24;web0;app0;10000000;11990.6659;200.0;0.222;800.0;10990.0039
LFF;BLA;PSO;24;web0;app0;10000000;11990.6659;200.0;0.222;800.0;10990.0039
LFF;BLA;PSO;24;web0;app0;10000000;11990.6659;200.0;0.222;800.0;10990.0039
LFF;BLA;PSO;24;web0;app0;10000000;11990.6659;200.0;0.222;800.0;10990.0039
LFF;BLA;PSO;24;web0;app0;10000000;11990.6659;200.0;0.222;800.0;10990.0039
LFF;BLA;PSO;3;app0;web0;5000000;11940.8878;350.0;0.222;400.0;11190.2259
LFF;BLA;PSO;3;app0;web0;5000000;11940.8878;350.0;0.222;400.0;11190.2259
LFF;BLA;PSO;3;app0;web0;5000000;11940.8878;350.0;0.222;400.0;11190.2259
LFF;BLA;PSO;3;app0;web0;5000000;11940.8878;350.0;0.222;400.0;11190.2259
LFF;BLA;PSO;0;web0;app0;10000000;12510.8878;100.0;0.222;800.0;11610.2259
LFF;BLA;PSO;0;web0;app0;10000000;12510.8878;100.0;0.222;800.0;11610.2259
LFF;BLA;PSO;0;web0;app0;10000000;12510.8878;100.0;0.222;800.0;11610.2259
LFF;BLA;PSO;0;web0;app0;10000000;12510.8878;100.0;0.222;800.0;11610.2259
LFF;BLA;PSO;8;web0;app0;10000000;12240.8878;100.0;0.222;800.0;11340.2258
LFF;BLA;PSO;8;web0;app0;10000000;12240.8878;100.0;0.222;800.0;11340.2258
LFF;BLA;PSO;8;web0;app0;10000000;12240.8878;100.0;0.222;800.0;11340.2258
LFF;BLA;PSO;8;web0;app0;10000000;12240.8878;100.0;0.222;800.0;11340.2258
LFF;BLA;PSO;24;web0;app0;10000000;12990.8878;200.0;0.222;800.0;11990.2259
LFF;BLA;PSO;24;web0;app0;10000000;12990.8878;200.0;0.222;800.0;11990.2259
LFF;BLA;PSO;24;web0;app0;10000000;12990.8878;200.0;0.222;800.0;11990.2259
LFF;BLA;PSO;24;web0;app0;10000000;12990.8878;200.0;0.222;800.0;11990.2259
LFF;BLA;PSO;19;app0;web0;10000000;12810.6658;550.0;0.222;800.0;11460.0039
LFF;BLA;PSO;19;app0;web0;10000000;12810.6658;550.0;0.222;800.0;11460.0039
LFF;BLA;PSO;19;app0;web0;10000000;12810.6658;550.0;0.222;800.0;11460.0039
LFF;BLA;PSO;19;app0;web0;10000000;12810.6658;550.0;0.222;800.0;11460.0039
LFF;BLA;PSO;19;app0;web0;10000000;12810.6658;550.0;0.222;800.0;11460.0039
LFF;BLA;PSO;19;app0;web0;10000000;12810.6658;550.0;0.222;800.0;11460.0039
LFF;BLA;PSO;12;web1;app0;5000000;13180.6029;1000.0;0.201;400.0;11780.002
LFF;BLA;PSO;12;web1;app0;5000000;13180.6029;1000.0;0.201;400.0;11780.002
LFF;BLA;PSO;12;web1;app0;5000000;13180.6029;1000.0;0.201;400.0;11780.002
LFF;BLA;PSO;12;web1;app0;5000000;13180.6029;1000.0;0.201;400.0;11780.002
LFF;BLA;PSO;40;web0;app0;20000000;13720.6659;10.0;0.222;1600.0;12110.0039
LFF;BLA;PSO;40;web0;app0;20000000;13720.6659;10.0;0.222;1600.0;12110.0039
LFF;BLA;PSO;40;web0;app0;20000000;13720.6659;10.0;0.222;1600.0;12110.0039
LFF;BLA;PSO;40;web0;app0;20000000;13720.6659;10.0;0.222;1600.0;12110.0039
LFF;BLA;PSO;40;web0;app0;20000000;13720.6659;10.0;0.222;1600.0;12110.0039
LFF;BLA;PSO;40;web0;app0;20000000;13720.6659;10.0;0.222;1600.0;12110.0039
LFF;BLA;PSO;4;web1;app0;20000000;14070.4019;1000.0;0.201;1600.0;11469.801
LFF;BLA;PSO;4;web1;app0;20000000;14070.4019;1000.0;0.201;1600.0;11469.801
LFF;BLA;PSO;19;app0;web0;10000000;14160.8878;550.0;0.222;800.0;12810.2258
LFF;BLA;PSO;19;app0;web0;10000000;14160.8878;550.0;0.222;800.0;12810.2258
LFF;BLA;PSO;19;app0;web0;10000000;14160.8878;550.0;0.222;800.0;12810.2258
LFF;BLA;PSO;19;app0;web0;10000000;14160.8878;550.0;0.222;800.0;12810.2258
LFF;BLA;PSO;40;web0;app0;20000000;15330.8878;10.0;0.222;1600.0;13720.2259
LFF;BLA;PSO;40;web0;app0;20000000;15330.8878;10.0;0.222;1600.0;13720.2259
LFF;BLA;PSO;40;web0;app0;20000000;15330.8878;10.0;0.222;1600.0;13720.2259
LFF;BLA;PSO;40;web0;app0;20000000;15330.8878;10.0;0.222;1600.0;13720.2259
LFF;BLA;PSO;35;app0;web0;20000000;15680.6658;750.0;0.222;1600.0;13330.0039
LFF;BLA;PSO;35;app0;web0;20000000;15680.6658;750.0;0.222;1600.0;13330.0039
LFF;BLA;PSO;35;app0;web0;20000000;15680.6658;750.0;0.222;1600.0;13330.0039
LFF;BLA;PSO;35;app0;web0;20000000;15680.6658;750.0;0.222;1600.0;13330.0039
LFF;BLA;PSO;35;app0;web0;20000000;15680.6658;750.0;0.222;1600.0;13330.0039
LFF;BLA;PSO;35;app0;web0;20000000;15680.6658;750.0;0.222;1600.0;13330.0039
LFF;BLA;PSO;4;web1;app0;20000000;16670.6029;1000.0;0.201;1600.0;14070.0019
LFF;BLA;PSO;4;web1;app0;20000000;16670.6029;1000.0;0.201;1600.0;14070.0019
LFF;BLA;PSO;4;web1;app0;20000000;16670.6029;1000.0;0.201;1600.0;14070.0019
LFF;BLA;PSO;4;web1;app0;20000000;16670.6029;1000.0;0.201;1600.0;14070.0019
LFF;BLA;PSO;35;app0;web0;20000000;18030.8878;750.0;0.222;1600.0;15680.2258
LFF;BLA;PSO;35;app0;web0;20000000;18030.8878;750.0;0.222;1600.0;15680.2258
LFF;BLA;PSO;35;app0;web0;20000000;18030.8878;750.0;0.222;1600.0;15680.2258
LFF;BLA;PSO;35;app0;web0;20000000;18030.8878;750.0;0.222;1600.0;15680.2258
LFF;BLA;PSO;9;app0;db0;50000000;21250.6659;150.0;0.222;4000.0;17100.0039
LFF;BLA;PSO;9;app0;db0;50000000;21250.6659;150.0;0.222;4000.0;17100.0039
LFF;BLA;PSO;9;app0;db0;50000000;21250.6659;150.0;0.222;4000.0;17100.0039
LFF;BLA;PSO;9;app0;db0;50000000;21250.6659;150.0;0.222;4000.0;17100.0039
LFF;BLA;PSO;9;app0;db0;50000000;21250.6659;150.0;0.222;4000.0;17100.0039
LFF;BLA;PSO;9;app0;db0;50000000;21250.6659;150.0;0.222;4000.0;17100.0039
LFF;BLA;PSO;26;db0;app0;50000000;21440.6659;200.0;0.222;4000.0;17240.0039
LFF;BLA;PSO;26;db0;app0;50000000;21440.6659;200.0;0.222;4000.0;17240.0039
