0;1;2;3;4;5;6;7;vm_policy;link_policy;wf_policy
timestamp;hostId;vmIds;cpu(%);ram(%);bw(%);policy;energy(W);LFF;BLA;Priority
2450;h_2;3;1.5625;6.2500;6.0000;LFF;81.3749;LFF;First;SJF
2450;h_1;1;0.7813;3.1250;2.0000;LFF;81.3535;LFF;First;SJF
2450;h_0;2|0;0.7813;3.1250;2.5000;LFF;81.3538;LFF;First;SJF
2460;h_5;4;6.2500;12.5000;10.0000;LFF;81.7815;LFF;First;SJF
2460;h_4;5;3.1250;6.2500;5.0000;LFF;81.7241;LFF;First;SJF
2460;h_3;6|7;0.7813;3.1250;4.0000;LFF;81.6882;LFF;First;SJF
2460;h_2;3;1.5625;6.2500;6.0000;LFF;81.7084;LFF;First;SJF
2460;h_1;1;0.7813;3.1250;2.0000;LFF;81.6869;LFF;First;SJF
2460;h_0;2|0;0.7813;3.1250;2.5000;LFF;81.6872;LFF;First;SJF
2470;h_5;4;6.2500;12.5000;10.0000;LFF;82.1153;LFF;First;SJF
2470;h_4;5;3.1250;6.2500;5.0000;LFF;82.0577;LFF;First;SJF
2470;h_3;6|7;0.7813;3.1250;4.0000;LFF;82.0217;LFF;First;SJF
2470;h_2;3;1.5625;6.2500;6.0000;LFF;82.0419;LFF;First;SJF
2470;h_1;1;0.7813;3.1250;2.0000;LFF;82.0203;LFF;First;SJF
2470;h_0;2|0;0.7813;3.1250;2.5000;LFF;82.0206;LFF;First;SJF
2480;h_5;4;6.2500;12.5000;10.0000;LFF;82.4491;LFF;First;SJF
2480;h_4;5;3.1250;6.2500;5.0000;LFF;82.3912;LFF;First;SJF
2480;h_3;6|7;0.7813;3.1250;4.0000;LFF;82.3551;LFF;First;SJF
2480;h_2;3;1.5625;6.2500;6.0000;LFF;82.3754;LFF;First;SJF
2480;h_1;1;0.7813;3.1250;2.0000;LFF;82.3537;LFF;First;SJF
2480;h_0;2|0;0.7813;3.1250;2.5000;LFF;82.3540;LFF;First;SJF
2490;h_5;4;6.2500;12.5000;10.0000;LFF;82.7829;LFF;First;SJF
2490;h_4;5;3.1250;6.2500;5.0000;LFF;82.7248;LFF;First;SJF
2490;h_3;6|7;0.7813;3.1250;4.0000;LFF;82.6885;LFF;First;SJF
2490;h_2;3;1.5625;6.2500;6.0000;LFF;82.7089;LFF;First;SJF
2490;h_1;1;0.7813;3.1250;2.0000;LFF;82.6871;LFF;First;SJF
2490;h_0;2|0;0.7813;3.1250;2.5000;LFF;82.6875;LFF;First;SJF
2500;h_5;4;6.2500;12.5000;10.0000;LFF;83.1167;LFF;First;SJF
2500;h_4;5;3.1250;6.2500;5.0000;LFF;83.0584;LFF;First;SJF
2500;h_3;6|7;0.7813;3.1250;4.0000;LFF;83.0219;LFF;First;SJF
2500;h_2;3;1.5625;6.2500;6.0000;LFF;83.0424;LFF;First;SJF
2500;h_1;1;0.7813;3.1250;2.0000;LFF;83.0205;LFF;First;SJF
2500;h_0;2|0;0.7813;3.1250;2.5000;LFF;83.0209;LFF;First;SJF
2510;h_5;4;6.2500;12.5000;10.0000;LFF;83.4505;LFF;First;SJF
2510;h_4;5;3.1250;6.2500;5.0000;LFF;83.3919;LFF;First;SJF
2510;h_3;6|7;0.7813;3.1250;4.0000;LFF;83.3553;LFF;First;SJF
2510;h_2;3;1.5625;6.2500;6.0000;LFF;83.3759;LFF;First;SJF
2510;h_1;1;0.7813;3.1250;2.0000;LFF;83.3540;LFF;First;SJF
2510;h_0;2|0;0.7813;3.1250;2.5000;LFF;83.3543;LFF;First;SJF
2520;h_5;4;6.2500;12.5000;10.0000;LFF;83.7843;LFF;First;SJF
2520;h_4;5;3.1250;6.2500;5.0000;LFF;83.7255;LFF;First;SJF
2520;h_3;6|7;0.7813;3.1250;4.0000;LFF;83.6888;LFF;First;SJF
2520;h_2;3;1.5625;6.2500;6.0000;LFF;83.7094;LFF;First;SJF
2520;h_1;1;0.7813;3.1250;2.0000;LFF;83.6874;LFF;First;SJF
2520;h_0;2|0;0.7813;3.1250;2.5000;LFF;83.6877;LFF;First;SJF
2530;h_5;4;6.2500;12.5000;10.0000;LFF;84.1181;LFF;First;SJF
2530;h_4;5;3.1250;6.2500;5.0000;LFF;84.0591;LFF;First;SJF
2530;h_3;6|7;0.7813;3.1250;4.0000;LFF;84.0222;LFF;First;SJF
2530;h_2;3;1.5625;6.2500;6.0000;LFF;84.0429;LFF;First;SJF
2530;h_1;1;0.7813;3.1250;2.0000;LFF;84.0208;LFF;First;SJF
2530;h_0;2|0;0.7813;3.1250;2.5000;LFF;84.0211;LFF;First;SJF
2540;h_5;4;6.2500;12.5000;10.0000;LFF;84.4519;LFF;First;SJF
2540;h_4;5;3.1250;6.2500;5.0000;LFF;84.3927;LFF;First;SJF
2540;h_3;6|7;0.7813;3.1250;4.0000;LFF;84.3556;LFF;First;SJF
2540;h_2;3;1.5625;6.2500;6.0000;LFF;84.3764;LFF;First;SJF
2540;h_1;1;0.7813;3.1250;2.0000;LFF;84.3542;LFF;First;SJF
2540;h_0;2|0;0.7813;3.1250;2.5000;LFF;84.3545;LFF;First;SJF
2550;h_5;4;6.2500;12.5000;10.0000;LFF;84.7858;LFF;First;SJF
2550;h_4;5;3.1250;6.2500;5.0000;LFF;84.7262;LFF;First;SJF
2550;h_3;6|7;0.7813;3.1250;4.0000;LFF;84.6890;LFF;First;SJF
2550;h_2;3;1.5625;6.2500;6.0000;LFF;84.7099;LFF;First;SJF
2550;h_1;1;0.7813;3.1250;2.0000;LFF;84.6876;LFF;First;SJF
2550;h_0;2|0;0.7813;3.1250;2.5000;LFF;84.6880;LFF;First;SJF
2560;h_5;4;6.2500;12.5000;10.0000;LFF;85.1196;LFF;First;SJF
2560;h_4;5;3.1250;6.2500;5.0000;LFF;85.0598;LFF;First;SJF
2560;h_3;6|7;0.7813;3.1250;4.0000;LFF;85.0224;LFF;First;SJF
2560;h_2;3;1.5625;6.2500;6.0000;LFF;85.0435;LFF;First;SJF
2560;h_1;1;0.7813;3.1250;2.0000;LFF;85.0210;LFF;First;SJF
2560;h_0;2|0;0.7813;3.1250;2.5000;LFF;85.0214;LFF;First;SJF
2570;h_5;4;6.2500;12.5000;10.0000;LFF;85.4534;LFF;First;SJF
2570;h_4;5;3.1250;6.2500;5.0000;LFF;85.3934;LFF;First;SJF
2570;h_3;6|7;0.7813;3.1250;4.0000;LFF;85.3559;LFF;First;SJF
2570;h_2;3;1.5625;6.2500;6.0000;LFF;85.3770;LFF;First;SJF
2570;h_1;1;0.7813;3.1250;2.0000;LFF;85.3544;LFF;First;SJF
2570;h_0;2|0;0.7813;3.1250;2.5000;LFF;85.3548;LFF;First;SJF
2580;h_5;4;6.2500;12.5000;10.0000;LFF;85.7872;LFF;First;SJF
2580;h_4;5;3.1250;6.2500;5.0000;LFF;85.7269;LFF;First;SJF
2580;h_3;6|7;0.7813;3.1250;4.0000;LFF;85.6893;LFF;First;SJF
2580;h_2;3;1.5625;6.2500;6.0000;LFF;85.7105;LFF;First;SJF
2580;h_1;1;0.7813;3.1250;2.0000;LFF;85.6879;LFF;First;SJF
2580;h_0;2|0;0.7813;3.1250;2.5000;LFF;85.6882;LFF;First;SJF
2590;h_5;4;6.2500;12.5000;10.0000;LFF;86.1210;LFF;First;SJF
2590;h_4;5;3.1250;6.2500;5.0000;LFF;86.0605;LFF;First;SJF
2590;h_3;6|7;0.7813;3.1250;4.0000;LFF;86.0227;LFF;First;SJF
2590;h_2;3;1.5625;6.2500;6.0000;LFF;86.0440;LFF;First;SJF
2590;h_1;1;0.7813;3.1250;2.0000;LFF;86.0213;LFF;First;SJF
2590;h_0;2|0;0.7813;3.1250;2.5000;LFF;86.0216;LFF;First;SJF
2600;h_5;4;6.2500;12.5000;10.0000;LFF;86.4548;LFF;First;SJF
2600;h_4;5;3.1250;6.2500;5.0000;LFF;86.3941;LFF;First;SJF
2600;h_3;6|7;0.7813;3.1250;4.0000;LFF;86.3561;LFF;First;SJF
2600;h_2;3;1.5625;6.2500;6.0000;LFF;86.3775;LFF;First;SJF
2600;h_1;1;0.7813;3.1250;2.0000;LFF;86.3547;LFF;First;SJF
2600;h_0;2|0;0.7813;3.1250;2.5000;LFF;86.3551;LFF;First;SJF
2610;h_5;4;6.2500;12.5000;10.0000;LFF;86.7886;LFF;First;SJF
2610;h_4;5;3.1250;6.2500;5.0000;LFF;86.7276;LFF;First;SJF
2610;h_3;6|7;0.7813;3.1250;4.0000;LFF;86.6896;LFF;First;SJF
2610;h_2;3;1.5625;6.2500;6.0000;LFF;86.7110;LFF;First;SJF
2610;h_1;1;0.7813;3.1250;2.0000;LFF;86.6881;LFF;First;SJF
2610;h_0;2|0;0.7813;3.1250;2.5000;LFF;86.6885;LFF;First;SJF
2620;h_5;4;6.2500;12.5000;10.0000;LFF;87.1224;LFF;First;SJF
2620;h_4;5;3.1250;6.2500;5.0000;LFF;87.0612;LFF;First;SJF
2620;h_3;6|7;0.7813;3.1250;4.0000;LFF;87.0230;LFF;First;SJF
2620;h_2;3;1.5625;6.2500;6.0000;LFF;87.0445;LFF;First;SJF
2620;h_1;1;0.7813;3.1250;2.0000;LFF;87.0215;LFF;First;SJF
2620;h_0;2|0;0.7813;3.1250;2.5000;LFF;87.0219;LFF;First;SJF
2630;h_5;4;6.2500;12.5000;10.0000;LFF;87.4562;LFF;First;SJF
2630;h_4;5;3.1250;6.2500;5.0000;LFF;87.3948;LFF;First;SJF
2630;h_3;6|7;0.7813;3.1250;4.0000;LFF;87.3564;LFF;First;SJF
2630;h_2;3;1.5625;6.2500;6.0000;LFF;87.3780;LFF;First;SJF
2630;h_1;1;0.7813;3.1250;2.0000;LFF;87.3549;LFF;First;SJF
2630;h_0;2|0;0.7813;3.1250;2.5000;LFF;87.3553;LFF;First;SJF
2640;h_5;4;6.2500;12.5000;10.0000;LFF;87.7900;LFF;First;SJF
2640;h_4;5;3.1250;6.2500;5.0000;LFF;87.7283;LFF;First;SJF
2640;h_3;6|7;0.7813;3.1250;4.0000;LFF;87.6898;LFF;First;SJF
2640;h_2;3;1.5625;6.2500;6.0000;LFF;87.7115;LFF;First;SJF
2640;h_1;1;0.7813;3.1250;2.0000;LFF;87.6884;LFF;First;SJF
2640;h_0;2|0;0.7813;3.1250;2.5000;LFF;87.6887;LFF;First;SJF
2650;h_5;4;6.2500;12.5000;10.0000;LFF;88.1238;LFF;First;SJF
2650;h_4;5;3.1250;6.2500;5.0000;LFF;88.0619;LFF;First;SJF
2650;h_3;6|7;0.7813;3.1250;4.0000;LFF;88.0232;LFF;First;SJF
2650;h_2;3;1.5625;6.2500;6.0000;LFF;88.0450;LFF;First;SJF
2650;h_1;1;0.7813;3.1250;2.0000;LFF;88.0218;LFF;First;SJF
2650;h_0;2|0;0.7813;3.1250;2.5000;LFF;88.0221;LFF;First;SJF
2660;h_5;4;6.2500;12.5000;10.0000;LFF;88.4576;LFF;First;SJF
2660;h_4;5;3.1250;6.2500;5.0000;LFF;88.3955;LFF;First;SJF
2660;h_3;6|7;0.7813;3.1250;4.0000;LFF;88.3567;LFF;First;SJF
2660;h_2;3;1.5625;6.2500;6.0000;LFF;88.3785;LFF;First;SJF
2660;h_1;1;0.7813;3.1250;2.0000;LFF;88.3552;LFF;First;SJF
2660;h_0;2|0;0.7813;3.1250;2.5000;LFF;88.3556;LFF;First;SJF
2670;h_5;4;6.2500;12.5000;10.0000;LFF;88.7914;LFF;First;SJF
2670;h_4;5;3.1250;6.2500;5.0000;LFF;88.7290;LFF;First;SJF
2670;h_3;6|7;0.7813;3.1250;4.0000;LFF;88.6901;LFF;First;SJF
2670;h_2;3;1.5625;6.2500;6.0000;LFF;88.7120;LFF;First;SJF
2670;h_1;1;0.7813;3.1250;2.0000;LFF;88.6886;LFF;First;SJF
2670;h_0;2|0;0.7813;3.1250;2.5000;LFF;88.6890;LFF;First;SJF
2680;h_5;4;6.2500;12.5000;10.0000;LFF;89.1252;LFF;First;SJF
2680;h_4;5;3.1250;6.2500;5.0000;LFF;89.0626;LFF;First;SJF
2680;h_3;6|7;0.7813;3.1250;4.0000;LFF;89.0235;LFF;First;SJF
2680;h_2;3;1.5625;6.2500;6.0000;LFF;89.0455;LFF;First;SJF
2680;h_1;1;0.7813;3.1250;2.0000;LFF;89.0220;LFF;First;SJF
2680;h_0;2|0;0.7813;3.1250;2.5000;LFF;89.0224;LFF;First;SJF
2690;h_5;4;6.2500;12.5000;10.0000;LFF;89.4590;LFF;First;SJF
2690;h_4;5;3.1250;6.2500;5.0000;LFF;89.3962;LFF;First;SJF
2690;h_3;6|7;0.7813;3.1250;4.0000;LFF;89.3569;LFF;First;SJF
2690;h_2;3;1.5625;6.2500;6.0000;LFF;89.3790;LFF;First;SJF
2690;h_1;1;0.7813;3.1250;2.0000;LFF;89.3554;LFF;First;SJF
2690;h_0;2|0;0.7813;3.1250;2.5000;LFF;89.3558;LFF;First;SJF
2700;h_5;4;6.2500;12.5000;10.0000;LFF;89.7928;LFF;First;SJF
2700;h_4;5;3.1250;6.2500;5.0000;LFF;89.7297;LFF;First;SJF
2700;h_3;6|7;0.7813;3.1250;4.0000;LFF;89.6903;LFF;First;SJF
2700;h_2;3;1.5625;6.2500;6.0000;LFF;89.7125;LFF;First;SJF
2700;h_1;1;0.7813;3.1250;2.0000;LFF;89.6888;LFF;First;SJF
2700;h_0;2|0;0.7813;3.1250;2.5000;LFF;89.6892;LFF;First;SJF
2710;h_5;4;6.2500;12.5000;10.0000;LFF;90.1266;LFF;First;SJF
2710;h_4;5;3.1250;6.2500;5.0000;LFF;90.0633;LFF;First;SJF
2710;h_3;6|7;0.7813;3.1250;4.0000;LFF;90.0238;LFF;First;SJF
2710;h_2;3;1.5625;6.2500;6.0000;LFF;90.0460;LFF;First;SJF
2710;h_1;1;0.7813;3.1250;2.0000;LFF;90.0223;LFF;First;SJF
2710;h_0;2|0;0.7813;3.1250;2.5000;LFF;90.0226;LFF;First;SJF
2720;h_5;4;6.2500;12.5000;10.0000;LFF;90.4604;LFF;First;SJF
2720;h_4;5;3.1250;6.2500;5.0000;LFF;90.3969;LFF;First;SJF
2720;h_3;6|7;0.7813;3.1250;4.0000;LFF;90.3572;LFF;First;SJF
2720;h_2;3;1.5625;6.2500;6.0000;LFF;90.3795;LFF;First;SJF
2720;h_1;1;0.7813;3.1250;2.0000;LFF;90.3557;LFF;First;SJF
2720;h_0;2|0;0.7813;3.1250;2.5000;LFF;90.3561;LFF;First;SJF
2730;h_5;4;6.2500;12.5000;10.0000;LFF;90.7942;LFF;First;SJF
2730;h_4;5;3.1250;6.2500;5.0000;LFF;90.7304;LFF;First;SJF
2730;h_3;6|7;0.7813;3.1250;4.0000;LFF;90.6906;LFF;First;SJF
2730;h_2;3;1.5625;6.2500;6.0000;LFF;90.7130;LFF;First;SJF
2730;h_1;1;0.7813;3.1250;2.0000;LFF;90.6891;LFF;First;SJF
2730;h_0;2|0;0.7813;3.1250;2.5000;LFF;90.6895;LFF;First;SJF
2740;h_5;4;6.2500;12.5000;10.0000;LFF;91.1280;LFF;First;SJF
2740;h_4;5;3.1250;6.2500;5.0000;LFF;91.0640;LFF;First;SJF
2740;h_3;6|7;0.7813;3.1250;4.0000;LFF;91.0240;LFF;First;SJF
2740;h_2;3;1.5625;6.2500;6.0000;LFF;91.0465;LFF;First;SJF
2740;h_1;1;0.7813;3.1250;2.0000;LFF;91.0225;LFF;First;SJF
2740;h_0;2|0;0.7813;3.1250;2.5000;LFF;91.0229;LFF;First;SJF
2750;h_5;4;6.2500;12.5000;10.0000;LFF;91.4618;LFF;First;SJF
2750;h_4;5;3.1250;6.2500;5.0000;LFF;91.3976;LFF;First;SJF
2750;h_3;6|7;0.7813;3.1250;4.0000;LFF;91.3574;LFF;First;SJF
2750;h_2;3;1.5625;6.2500;6.0000;LFF;91.3800;LFF;First;SJF
2750;h_1;1;0.7813;3.1250;2.0000;LFF;91.3559;LFF;First;SJF
2750;h_0;2|0;0.7813;3.1250;2.5000;LFF;91.3563;LFF;First;SJF
2760;h_5;4;6.2500;12.5000;10.0000;LFF;91.7956;LFF;First;SJF
2760;h_4;5;3.1250;6.2500;5.0000;LFF;91.7311;LFF;First;SJF
2760;h_3;6|7;0.7813;3.1250;4.0000;LFF;91.6909;LFF;First;SJF
2760;h_2;3;1.5625;6.2500;6.0000;LFF;91.7135;LFF;First;SJF
2760;h_1;1;0.7813;3.1250;2.0000;LFF;91.6893;LFF;First;SJF
2760;h_0;2|0;0.7813;3.1250;2.5000;LFF;91.6897;LFF;First;SJF
2770;h_5;4;6.2500;12.5000;10.0000;LFF;92.1294;LFF;First;SJF
2770;h_4;5;3.1250;6.2500;5.0000;LFF;92.0647;LFF;First;SJF
2770;h_3;6|7;0.7813;3.1250;4.0000;LFF;92.0243;LFF;First;SJF
2770;h_2;3;1.5625;6.2500;6.0000;LFF;92.0470;LFF;First;SJF
2770;h_1;1;0.7813;3.1250;2.0000;LFF;92.0228;LFF;First;SJF
2770;h_0;2|0;0.7813;3.1250;2.5000;LFF;92.0231;LFF;First;SJF
2780;h_5;4;6.2500;12.5000;10.0000;LFF;92.4632;LFF;First;SJF
2780;h_4;5;3.1250;6.2500;5.0000;LFF;92.3983;LFF;First;SJF
2780;h_3;6|7;0.7813;3.1250;4.0000;LFF;92.3577;LFF;First;SJF
2780;h_2;3;1.5625;6.2500;6.0000;LFF;92.3805;LFF;First;SJF
2780;h_1;1;0.7813;3.1250;2.0000;LFF;92.3562;LFF;First;SJF
2780;h_0;2|0;0.7813;3.1250;2.5000;LFF;92.3566;LFF;First;SJF
2790;h_5;4;6.2500;12.5000;10.0000;LFF;92.7970;LFF;First;SJF
2790;h_4;5;3.1250;6.2500;5.0000;LFF;92.7318;LFF;First;SJF
2790;h_3;6|7;0.7813;3.1250;4.0000;LFF;92.6911;LFF;First;SJF
2790;h_2;3;1.5625;6.2500;6.0000;LFF;92.7140;LFF;First;SJF
2790;h_1;1;0.7813;3.1250;2.0000;LFF;92.6896;LFF;First;SJF
2790;h_0;2|0;0.7813;3.1250;2.5000;LFF;92.6900;LFF;First;SJF
2800;h_5;4;6.2500;12.5000;10.0000;LFF;93.1308;LFF;First;SJF
2800;h_4;5;3.1250;6.2500;5.0000;LFF;93.0654;LFF;First;SJF
2800;h_3;6|7;0.7813;3.1250;4.0000;LFF;93.0246;LFF;First;SJF
2800;h_2;3;1.5625;6.2500;6.0000;LFF;93.0475;LFF;First;SJF
2800;h_1;1;0.7813;3.1250;2.0000;LFF;93.0230;LFF;First;SJF
2800;h_0;2|0;0.7813;3.1250;2.5000;LFF;93.0234;LFF;First;SJF
2810;h_5;4;6.2500;12.5000;10.0000;LFF;93.4646;LFF;First;SJF
2810;h_4;5;3.1250;6.2500;5.0000;LFF;93.3990;LFF;First;SJF
2810;h_3;6|7;0.7813;3.1250;4.0000;LFF;93.3580;LFF;First;SJF
2810;h_2;3;1.5625;6.2500;6.0000;LFF;93.3810;LFF;First;SJF
2810;h_1;1;0.7813;3.1250;2.0000;LFF;93.3564;LFF;First;SJF
2810;h_0;2|0;0.7813;3.1250;2.5000;LFF;93.3568;LFF;First;SJF
2820;h_5;4;6.2500;12.5000;10.0000;LFF;93.7984;LFF;First;SJF
2820;h_4;5;3.1250;6.2500;5.0000;LFF;93.7325;LFF;First;SJF
2820;h_3;6|7;0.7813;3.1250;4.0000;LFF;93.6914;LFF;First;SJF
2820;h_2;3;1.5625;6.2500;6.0000;LFF;93.7145;LFF;First;SJF
2820;h_1;1;0.7813;3.1250;2.0000;LFF;93.6898;LFF;First;SJF
2820;h_0;2|0;0.7813;3.1250;2.5000;LFF;93.6902;LFF;First;SJF
2830;h_5;4;6.2500;12.5000;10.0000;LFF;94.1322;LFF;First;SJF
2830;h_4;5;3.1250;6.2500;5.0000;LFF;94.0661;LFF;First;SJF
2830;h_3;6|7;0.7813;3.1250;4.0000;LFF;94.0248;LFF;First;SJF
2830;h_2;3;1.5625;6.2500;6.0000;LFF;94.0481;LFF;First;SJF
2830;h_1;1;0.7813;3.1250;2.0000;LFF;94.0233;LFF;First;SJF
2830;h_0;2|0;0.7813;3.1250;2.5000;LFF;94.0236;LFF;First;SJF
2840;h_5;4;6.2500;12.5000;10.0000;LFF;94.4660;LFF;First;SJF
2840;h_4;5;3.1250;6.2500;5.0000;LFF;94.3997;LFF;First;SJF
2840;h_3;6|7;0.7813;3.1250;4.0000;LFF;94.3582;LFF;First;SJF
2840;h_2;3;1.5625;6.2500;6.0000;LFF;94.3816;LFF;First;SJF
2840;h_1;1;0.7813;3.1250;2.0000;LFF;94.3567;LFF;First;SJF
2840;h_0;2|0;0.7813;3.1250;2.5000;LFF;94.3571;LFF;First;SJF
2850;h_5;4;6.2500;12.5000;10.0000;LFF;94.7998;LFF;First;SJF
2850;h_4;5;3.1250;6.2500;5.0000;LFF;94.7333;LFF;First;SJF
2850;h_3;6|7;0.7813;3.1250;4.0000;LFF;94.6917;LFF;First;SJF
2850;h_2;3;1.5625;6.2500;6.0000;LFF;94.7151;LFF;First;SJF
2850;h_1;1;0.7813;3.1250;2.0000;LFF;94.6901;LFF;First;SJF
2850;h_0;2|0;0.7813;3.1250;2.5000;LFF;94.6905;LFF;First;SJF
2860;h_5;4;6.2500;12.5000;10.0000;LFF;95.1336;LFF;First;SJF
2860;h_4;5;3.1250;6.2500;5.0000;LFF;95.0668;LFF;First;SJF
2860;h_3;6|7;0.7813;3.1250;4.0000;LFF;95.0251;LFF;First;SJF
2860;h_2;3;1.5625;6.2500;6.0000;LFF;95.0486;LFF;First;SJF
2860;h_1;1;0.7813;3.1250;2.0000;LFF;95.0235;LFF;First;SJF
2860;h_0;2|0;0.7813;3.1250;2.5000;LFF;95.0239;LFF;First;SJF
2870;h_5;4;6.2500;12.5000;10.0000;LFF;95.4674;LFF;First;SJF
2870;h_4;5;3.1250;6.2500;5.0000;LFF;95.4004;LFF;First;SJF
2870;h_3;6|7;0.7813;3.1250;4.0000;LFF;95.3585;LFF;First;SJF
2870;h_2;3;1.5625;6.2500;6.0000;LFF;95.3821;LFF;First;SJF
2870;h_1;1;0.7813;3.1250;2.0000;LFF;95.3569;LFF;First;SJF
2870;h_0;2|0;0.7813;3.1250;2.5000;LFF;95.3573;LFF;First;SJF
2880;h_5;4;6.2500;12.5000;10.0000;LFF;95.8012;LFF;First;SJF
2880;h_4;5;3.1250;6.2500;5.0000;LFF;95.7340;LFF;First;SJF
2880;h_3;6|7;0.7813;3.1250;4.0000;LFF;95.6919;LFF;First;SJF
2880;h_2;3;1.5625;6.2500;6.0000;LFF;95.7156;LFF;First;SJF
2880;h_1;1;0.7813;3.1250;2.0000;LFF;95.6903;LFF;First;SJF
2880;h_0;2|0;0.7813;3.1250;2.5000;LFF;95.6907;LFF;First;SJF
2890;h_5;4;6.2500;12.5000;10.0000;LFF;96.1350;LFF;First;SJF
2890;h_4;5;3.1250;6.2500;5.0000;LFF;96.0675;LFF;First;SJF
2890;h_3;6|7;0.7813;3.1250;4.0000;LFF;96.0253;LFF;First;SJF
2890;h_2;3;1.5625;6.2500;6.0000;LFF;96.0491;LFF;First;SJF
2890;h_1;1;0.7813;3.1250;2.0000;LFF;96.0237;LFF;First;SJF
2890;h_0;2|0;0.7813;3.1250;2.5000;LFF;96.0241;LFF;First;SJF
2900;h_5;4;6.2500;12.5000;10.0000;LFF;96.4688;LFF;First;SJF
2900;h_4;5;3.1250;6.2500;5.0000;LFF;96.4011;LFF;First;SJF
2900;h_3;6|7;0.7813;3.1250;4.0000;LFF;96.3588;LFF;First;SJF
2900;h_2;3;1.5625;6.2500;6.0000;LFF;96.3826;LFF;First;SJF
2900;h_1;1;0.7813;3.1250;2.0000;LFF;96.3572;LFF;First;SJF
2900;h_0;2|0;0.7813;3.1250;2.5000;LFF;96.3576;LFF;First;SJF
2910;h_5;4;6.2500;12.5000;10.0000;LFF;96.8026;LFF;First;SJF
2910;h_4;5;3.1250;6.2500;5.0000;LFF;96.7347;LFF;First;SJF
2910;h_3;6|7;0.7813;3.1250;4.0000;LFF;96.6922;LFF;First;SJF
2910;h_2;3;1.5625;6.2500;6.0000;LFF;96.7161;LFF;First;SJF
2910;h_1;1;0.7813;3.1250;2.0000;LFF;96.6906;LFF;First;SJF
2910;h_0;2|0;0.7813;3.1250;2.5000;LFF;96.6910;LFF;First;SJF
2920;h_5;4;6.2500;12.5000;10.0000;LFF;97.1364;LFF;First;SJF
2920;h_4;5;3.1250;6.2500;5.0000;LFF;97.0682;LFF;First;SJF
2920;h_3;6|7;0.7813;3.1250;4.0000;LFF;97.0256;LFF;First;SJF
2920;h_2;3;1.5625;6.2500;6.0000;LFF;97.0496;LFF;First;SJF
2920;h_1;1;0.7813;3.1250;2.0000;LFF;97.0240;LFF;First;SJF
2920;h_0;2|0;0.7813;3.1250;2.5000;LFF;97.0244;LFF;First;SJF
2930;h_5;4;6.2500;12.5000;10.0000;LFF;97.4702;LFF;First;SJF
2930;h_4;5;3.1250;6.2500;5.0000;LFF;97.4018;LFF;First;SJF
2930;h_3;6|7;0.7813;3.1250;4.0000;LFF;97.3590;LFF;First;SJF
2930;h_2;3;1.5625;6.2500;6.0000;LFF;97.3831;LFF;First;SJF
2930;h_1;1;0.7813;3.1250;2.0000;LFF;97.3574;LFF;First;SJF
2930;h_0;2|0;0.7813;3.1250;2.5000;LFF;97.3578;LFF;First;SJF
2940;h_5;4;6.2500;12.5000;10.0000;LFF;97.8040;LFF;First;SJF
2940;h_4;5;3.1250;6.2500;5.0000;LFF;97.7354;LFF;First;SJF
2940;h_3;6|7;0.7813;3.1250;4.0000;LFF;97.6925;LFF;First;SJF
2940;h_2;3;1.5625;6.2500;6.0000;LFF;97.7166;LFF;First;SJF
2940;h_1;1;0.7813;3.1250;2.0000;LFF;97.6908;LFF;First;SJF
2940;h_0;2|0;0.7813;3.1250;2.5000;LFF;97.6912;LFF;First;SJF
2950;h_5;4;6.2500;12.5000;10.0000;LFF;98.1378;LFF;First;SJF
2950;h_4;5;3.1250;6.2500;5.0000;LFF;98.0689;LFF;First;SJF
2950;h_3;6|7;0.7813;3.1250;4.0000;LFF;98.0259;LFF;First;SJF
2950;h_2;3;1.5625;6.2500;6.0000;LFF;98.0501;LFF;First;SJF
2950;h_1;1;0.7813;3.1250;2.0000;LFF;98.0242;LFF;First;SJF
2950;h_0;2|0;0.7813;3.1250;2.5000;LFF;98.0246;LFF;First;SJF
2960;h_5;4;6.2500;12.5000;10.0000;LFF;98.4716;LFF;First;SJF
2960;h_4;5;3.1250;6.2500;5.0000;LFF;98.4025;LFF;First;SJF
2960;h_3;6|7;0.7813;3.1250;4.0000;LFF;98.3593;LFF;First;SJF
2960;h_2;3;1.5625;6.2500;6.0000;LFF;98.3836;LFF;First;SJF
2960;h_1;1;0.7813;3.1250;2.0000;LFF;98.3577;LFF;First;SJF
2960;h_0;2|0;0.7813;3.1250;2.5000;LFF;98.3581;LFF;First;SJF
2970;h_5;4;6.2500;12.5000;10.0000;LFF;98.8054;LFF;First;SJF
2970;h_4;5;3.1250;6.2500;5.0000;LFF;98.7361;LFF;First;SJF
2970;h_3;6|7;0.7813;3.1250;4.0000;LFF;98.6927;LFF;First;SJF
2970;h_2;3;1.5625;6.2500;6.0000;LFF;98.7171;LFF;First;SJF
2970;h_1;1;0.7813;3.1250;2.0000;LFF;98.6911;LFF;First;SJF
2970;h_0;2|0;0.7813;3.1250;2.5000;LFF;98.6915;LFF;First;SJF
2980;h_5;4;6.2500;12.5000;10.0000;LFF;99.1392;LFF;First;SJF
2980;h_4;5;3.1250;6.2500;5.0000;LFF;99.0696;LFF;First;SJF
2980;h_3;6|7;0.7813;3.1250;4.0000;LFF;99.0261;LFF;First;SJF
