time;node_id;cpu_w;ram_w;bw_w;total_w;vm_policy;link_policy;wf_policy
330.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
330.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
330.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
330.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
340.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
340.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
340.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
340.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
340.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
340.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
340.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
340.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
340.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
340.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
340.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
340.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
350.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
350.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
350.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
350.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
350.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
350.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
350.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
350.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
350.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
350.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
350.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
350.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
360.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
360.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
360.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
360.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
360.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
360.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
360.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
360.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
360.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
360.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
360.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
360.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
370.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
370.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
370.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
370.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
370.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
370.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
370.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
370.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
370.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
370.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
370.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
370.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
380.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
380.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
380.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
380.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
380.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
380.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
380.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
380.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
380.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
380.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
380.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
380.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
390.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
390.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
390.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
390.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
390.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
390.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
390.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
390.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
390.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
390.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
390.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
390.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
400.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
400.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
400.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
400.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
400.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
400.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
400.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
400.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
400.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
400.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
400.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
400.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
410.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
410.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
410.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
410.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
410.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
410.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
410.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
410.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
410.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
410.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
410.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
410.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
420.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
420.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
420.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
420.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
420.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
420.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
420.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
420.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
420.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
420.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
420.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
420.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
430.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
430.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
430.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
430.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
430.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
430.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
430.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
430.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
430.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
430.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
430.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
430.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
440.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
440.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
440.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
440.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
440.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
440.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
440.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
440.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
440.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
440.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
440.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
440.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
450.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
450.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
450.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
450.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
450.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
450.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
450.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
450.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
450.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
450.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
450.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
450.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
460.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
460.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
460.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
460.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
460.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
460.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
460.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
460.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
460.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
460.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
460.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
460.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
470.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
470.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
470.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
470.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
470.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
470.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
470.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
470.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
470.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
470.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
470.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
470.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
480.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
480.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
480.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
480.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
480.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
480.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
480.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
480.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
480.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
480.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
480.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
480.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
490.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
490.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
490.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
490.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
490.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
490.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
490.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
490.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
490.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
490.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
490.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
490.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
500.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
500.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
500.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
500.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
500.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
500.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
500.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
500.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
500.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
500.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
500.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
500.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
510.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
510.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
510.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
510.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
510.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
510.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
510.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
510.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
510.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
510.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
510.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
510.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
520.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
520.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
520.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
520.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
520.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
520.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
520.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
520.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
520.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
520.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
520.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
520.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
530.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
530.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
530.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
530.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
530.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
530.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
530.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
530.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
530.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
530.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
530.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
530.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
540.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
540.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
540.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
540.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
540.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
540.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
540.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
540.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
540.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
540.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
540.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
540.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
550.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
550.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
550.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
550.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
550.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
550.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
550.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
550.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
550.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
550.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
550.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
550.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
560.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
560.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
560.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
560.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
560.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
560.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
560.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
560.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
560.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
560.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
560.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
560.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
570.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
570.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
570.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
570.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
570.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
570.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
570.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
570.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
570.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
570.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
570.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
570.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
580.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
580.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
580.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
580.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
580.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
580.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
580.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
580.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
580.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
580.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
580.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
580.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
590.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
590.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
590.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
590.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
590.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
590.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
590.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
590.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
590.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
590.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
590.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
590.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
600.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
600.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
600.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
600.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
600.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
600.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
600.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
600.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
600.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
600.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
600.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
600.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
610.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
610.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
610.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
610.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
610.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
610.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
610.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
610.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
610.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
610.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
610.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
610.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
620.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
620.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
620.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
620.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
620.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
620.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
620.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
620.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
620.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
620.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
620.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
620.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
630.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
630.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
630.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
630.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
630.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
630.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
630.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
630.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
630.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
630.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
630.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
630.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
640.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
640.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
640.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
640.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
640.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
640.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
640.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
640.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
640.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
640.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
640.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
640.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
650.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
650.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
650.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
650.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
650.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
650.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
650.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
650.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
650.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
650.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
650.08;1;0.78;3.13;2.0;0.3334;LFF;BLA;Priority
650.08;0;0.78;3.13;2.5;0.3334;LFF;BLA;Priority
660.0;5;6.25;12.5;0.0;0.0699;LFF;BLA;Priority
660.0;4;3.13;6.25;0.0;0.0697;LFF;BLA;Priority
660.0;3;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
660.0;2;1.56;6.25;0.0;0.0696;LFF;BLA;Priority
660.0;1;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
660.0;0;0.78;3.13;0.0;0.0695;LFF;BLA;Priority
660.08;5;6.25;12.5;10.0;0.3338;LFF;BLA;Priority
660.08;4;3.13;6.25;5.0;0.3336;LFF;BLA;Priority
660.08;3;0.78;3.13;4.0;0.3334;LFF;BLA;Priority
660.08;2;1.56;6.25;6.0;0.3335;LFF;BLA;Priority
